trial,state,value,best_value,f1,recall,params
29,COMPLETE,0.7935358786892713,0.8078429259146775,0.793450368062517,0.8551062675430012,"{""n_estimators"": 120, ""max_depth"": 18, ""min_samples_split"": 8, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
30,COMPLETE,0.7530096879879214,0.8078429259146775,0.7529239549413045,0.8573304661700331,"{""n_estimators"": 160, ""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 6, ""max_features"": ""log2""}"
31,COMPLETE,0.8074578968218052,0.8078429259146775,0.8073741888661703,0.8370795563494207,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": null}"
32,COMPLETE,0.8074578968218052,0.8078429259146775,0.8073741888661703,0.8370795563494207,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 8, ""min_samples_leaf"": 5, ""max_features"": null}"
33,COMPLETE,0.8067103989872998,0.8078429259146775,0.8066272918972641,0.8310709003569915,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
34,COMPLETE,0.8078429259146775,0.8078429259146775,0.807759106798659,0.8381911601854078,"{""n_estimators"": 160, ""max_depth"": 18, ""min_samples_split"": 7, ""min_samples_leaf"": 5, ""max_features"": null}"
35,COMPLETE,0.8051556270245235,0.8078429259146775,0.8050714516849355,0.8417533958791135,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 6, ""min_samples_leaf"": 6, ""max_features"": null}"
36,COMPLETE,0.7967398025963836,0.8078429259146775,0.7966551155523777,0.8468704400583673,"{""n_estimators"": 120, ""max_depth"": 18, ""min_samples_split"": 7, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
37,COMPLETE,0.8060530580775027,0.8078429259146775,0.8059679033522574,0.8515472524532331,"{""n_estimators"": 160, ""max_depth"": 14, ""min_samples_split"": 7, ""min_samples_leaf"": 7, ""max_features"": null}"
38,COMPLETE,0.7573032102300348,0.8078429259146775,0.7572175881951582,0.8562203487666326,"{""n_estimators"": 120, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
39,COMPLETE,0.8097041040398185,0.8097041040398185,0.8096211305305246,0.8297350929391974,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 11, ""min_samples_leaf"": 2, ""max_features"": null}"
40,COMPLETE,0.8039184567355477,0.8097041040398185,0.8038343480376875,0.841086978602803,"{""n_estimators"": 120, ""max_depth"": null, ""min_samples_split"": 11, ""min_samples_leaf"": 2, ""max_features"": ""sqrt""}"
41,COMPLETE,0.8077053656992984,0.8097041040398185,0.8076231266858933,0.8223901340514453,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 12, ""min_samples_leaf"": 1, ""max_features"": null}"
42,COMPLETE,0.8034346670462046,0.8097041040398185,0.8033526282552689,0.820387909357341,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": null}"
43,COMPLETE,0.8039533457788225,0.8097041040398185,0.8038716185441569,0.8172723466558983,"{""n_estimators"": 160, ""max_depth"": null, ""min_samples_split"": 11, ""min_samples_leaf"": 1, ""max_features"": null}"
44,COMPLETE,0.8072812876278627,0.8097041040398185,0.8071980026118464,0.8328501601631111,"{""n_estimators"": 120, ""max_depth"": 18, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": null}"
45,COMPLETE,0.806804054388858,0.8097041040398185,0.8067193671466611,0.8468724219684827,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 6, ""min_samples_leaf"": 7, ""max_features"": null}"
46,COMPLETE,0.7590015116845452,0.8097041040398185,0.7589173144943983,0.8419719014693386,"{""n_estimators"": 160, ""max_depth"": 6, ""min_samples_split"": 8, ""min_samples_leaf"": 5, ""max_features"": null}"
47,COMPLETE,0.7948514920691864,0.8097041040398185,0.7947662707269872,0.8522134219907791,"{""n_estimators"": 120, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 6, ""max_features"": null}"
48,COMPLETE,0.7979796803458523,0.8097041040398185,0.7978945258435719,0.8515450228043534,"{""n_estimators"": 160, ""max_depth"": 18, ""min_samples_split"": 12, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
49,COMPLETE,0.8079929671340841,0.8097041040398185,0.8079081017429417,0.8486539114234823,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 7, ""max_features"": null}"
