trial,state,value,best_value,f1,recall,params
24,COMPLETE,0.8159737328297477,0.8210651564372944,0.8158908263090157,0.829065207320185,"{""learning_rate"": 0.1377806034045647, ""max_iter"": 200, ""max_leaf_nodes"": 34, ""min_samples_leaf"": 46, ""l2_regularization"": 1.0218289139830272e-05}"
25,COMPLETE,0.817456689254805,0.8210651564372944,0.8173717127280529,0.8497652675207048,"{""learning_rate"": 0.0315246846214074, ""max_iter"": 280, ""max_leaf_nodes"": 42, ""min_samples_leaf"": 27, ""l2_regularization"": 0.00042765002531425456}"
26,COMPLETE,0.8182490769061359,0.8210651564372944,0.8181655470746726,0.8352983146331855,"{""learning_rate"": 0.0861813533422777, ""max_iter"": 200, ""max_leaf_nodes"": 49, ""min_samples_leaf"": 41, ""l2_regularization"": 0.011724832005790437}"
27,COMPLETE,0.8147403487172628,0.8210651564372944,0.8146570858986397,0.8326281862301841,"{""learning_rate"": 0.16622663758564446, ""max_iter"": 240, ""max_leaf_nodes"": 19, ""min_samples_leaf"": 36, ""l2_regularization"": 0.13408436176883715}"
28,COMPLETE,0.8182084962806244,0.8210651564372944,0.8181261461811573,0.8235009946711391,"{""learning_rate"": 0.11472496825455514, ""max_iter"": 320, ""max_leaf_nodes"": 60, ""min_samples_leaf"": 44, ""l2_regularization"": 2.885361700862733e-05}"
29,COMPLETE,0.8167432999669894,0.8210651564372944,0.8166585905273992,0.8470943959014099,"{""learning_rate"": 0.027898639650773258, ""max_iter"": 280, ""max_leaf_nodes"": 52, ""min_samples_leaf"": 39, ""l2_regularization"": 0.6624826635963764}"
30,COMPLETE,0.8147704256911172,0.8210651564372944,0.8146863615366868,0.840641544304362,"{""learning_rate"": 0.05402590244954179, ""max_iter"": 320, ""max_leaf_nodes"": 28, ""min_samples_leaf"": 50, ""l2_regularization"": 0.0013425415103309848}"
31,COMPLETE,0.8182471571065673,0.8210651564372944,0.8181645841660815,0.8257294048571662,"{""learning_rate"": 0.08886346757655385, ""max_iter"": 320, ""max_leaf_nodes"": 57, ""min_samples_leaf"": 35, ""l2_regularization"": 0.00019790998906715743}"
32,COMPLETE,0.8195677503756305,0.8210651564372944,0.8194845989651298,0.8315141050065525,"{""learning_rate"": 0.07186562254002422, ""max_iter"": 320, ""max_leaf_nodes"": 58, ""min_samples_leaf"": 34, ""l2_regularization"": 0.006276495628969322}"
33,COMPLETE,0.8188492912661625,0.8210651564372944,0.8187662287443305,0.8306252183197863,"{""learning_rate"": 0.07387997032259405, ""max_iter"": 280, ""max_leaf_nodes"": 59, ""min_samples_leaf"": 28, ""l2_regularization"": 0.006109015322368267}"
34,COMPLETE,0.8167978504053338,0.8210651564372944,0.8167151219344518,0.8272847088202433,"{""learning_rate"": 0.06115719921897205, ""max_iter"": 320, ""max_leaf_nodes"": 63, ""min_samples_leaf"": 33, ""l2_regularization"": 0.0013217192067334425}"
35,COMPLETE,0.8166584867150217,0.8210651564372944,0.816574356042733,0.8413067228868503,"{""learning_rate"": 0.03904300255089109, ""max_iter"": 280, ""max_leaf_nodes"": 52, ""min_samples_leaf"": 39, ""l2_regularization"": 0.020051398783874658}"
36,COMPLETE,0.8146843025572981,0.8210651564372944,0.8146018633214235,0.82439235874555,"{""learning_rate"": 0.14180391734466716, ""max_iter"": 240, ""max_leaf_nodes"": 44, ""min_samples_leaf"": 33, ""l2_regularization"": 0.0005151948770391536}"
37,COMPLETE,0.8180088691003524,0.8210651564372944,0.8179265188026943,0.8235029765812547,"{""learning_rate"": 0.20189669750512873, ""max_iter"": 320, ""max_leaf_nodes"": 49, ""min_samples_leaf"": 47, ""l2_regularization"": 5.851474946705362e-05}"
