trial,state,value,best_value,f1,recall,params
28,COMPLETE,0.7971463806102675,0.8009222139830301,0.7970657885889422,0.8059202132535285,"{""n_estimators"": 120, ""max_depth"": 18, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
29,COMPLETE,0.7984474453028685,0.8009222139830301,0.7983656735743208,0.8177172854768104,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 11, ""min_samples_leaf"": 6, ""max_features"": null}"
30,COMPLETE,0.790708120104493,0.8009222139830301,0.7906251022747341,0.8301782975887587,"{""n_estimators"": 160, ""max_depth"": 10, ""min_samples_split"": 9, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
31,COMPLETE,0.8005056274475381,0.8009222139830301,0.8004242341895008,0.8139325803726487,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 8, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
32,COMPLETE,0.8005056274475381,0.8009222139830301,0.8004242341895008,0.8139325803726487,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_split"": 7, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
33,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
34,COMPLETE,0.7986608963013642,0.8009305654666622,0.798578991140718,0.819051606462018,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
35,COMPLETE,0.7982120222568648,0.8009305654666622,0.7981316083844849,0.8041387237985289,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 3, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}"
36,COMPLETE,0.8009305654666622,0.8009305654666622,0.800849172382042,0.8139308462012977,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
37,COMPLETE,0.7878958123007648,0.8009305654666622,0.7878184475723237,0.7736472844115336,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": null}"
