trial,state,value,best_value,f1,recall,params
0,COMPLETE,0.7700182266647446,0.7700182266647446,0.7699405728003915,0.7765386435311694,"{""C"": 0.0745934328572655}"
1,COMPLETE,0.7726540406722029,0.7726540406722029,0.7725762086341303,0.7783203807249331,"{""C"": 56.69849511478853}"
2,COMPLETE,0.772919342418292,0.772919342418292,0.7728414659854329,0.7787643285907876,"{""C"": 4.5705630998014515}"
3,COMPLETE,0.7718573177624394,0.772919342418292,0.7717795748607743,0.7774290166505223,"{""C"": 0.9846738873614566}"
4,COMPLETE,0.7587053689830638,0.772919342418292,0.7586288949745763,0.7647400848753007,"{""C"": 0.006026889128682512}"
5,COMPLETE,0.7587053689830638,0.772919342418292,0.7586288949745763,0.7647400848753007,"{""C"": 0.0060252157362038605}"
6,COMPLETE,0.7516013026637671,0.772919342418292,0.7515257634479594,0.7553921580771508,"{""C"": 0.0019517224641449498}"
7,COMPLETE,0.7719319814977146,0.772919342418292,0.7718542830651578,0.7769843255683747,"{""C"": 21.42302175774105}"
8,COMPLETE,0.7722075817081466,0.772919342418292,0.7721297943125995,0.7778739554714346,"{""C"": 1.0129197956845732}"
9,COMPLETE,0.7731829796449132,0.7731829796449132,0.7731050586933982,0.7792095151504641,"{""C"": 3.4702669886504163}"
10,COMPLETE,0.769980967252988,0.7731829796449132,0.7699032911416939,0.7767611129416253,"{""C"": 0.06822974740734529}"
11,COMPLETE,0.7729995167563678,0.7731829796449132,0.7729216402987349,0.7787645763295521,"{""C"": 5.396408491674145}"
12,COMPLETE,0.7729735723852867,0.7731829796449132,0.7728956736807128,0.7789870457400081,"{""C"": 3.0240503427727154}"
13,COMPLETE,0.7722425552951843,0.7731829796449132,0.7721647901218043,0.7776517337997428,"{""C"": 9.154902491428649}"
14,COMPLETE,0.7703994711450868,0.7731829796449132,0.7703219063180456,0.7756482704118162,"{""C"": 0.3310341015157864}"
15,COMPLETE,0.77218037229575,0.7731829796449132,0.7721025625046185,0.7780979113144771,"{""C"": 34.54013068456224}"
16,COMPLETE,0.7707578780032348,0.7731829796449132,0.7706802687318592,0.7760927137551995,"{""C"": 0.2651195783831498}"
17,COMPLETE,0.7726737933668146,0.7731829796449132,0.772596028143887,0.7776522292772717,"{""C"": 10.313130464702752}"
18,COMPLETE,0.7731370085867941,0.7731829796449132,0.7730591099565417,0.7789863025237148,"{""C"": 2.1370184394867615}"
19,COMPLETE,0.7727186129852743,0.7731829796449132,0.7726407141816048,0.7789880366950658,"{""C"": 89.63685022941}"
20,COMPLETE,0.772613368194175,0.7731829796449132,0.7725355140578047,0.7785413637028027,"{""C"": 1.3229011302622098}"
21,COMPLETE,0.7732234611054923,0.7732234611054923,0.7731455624256922,0.7789867980012437,"{""C"": 3.0628707361256136}"
22,COMPLETE,0.7706213843633776,0.7732234611054923,0.7705437972893954,0.7758707398222723,"{""C"": 0.29993405980436694}"
23,COMPLETE,0.7732190530233632,0.7732234611054923,0.7731411544178848,0.7789860547849503,"{""C"": 1.8498472205797545}"
24,COMPLETE,0.7720551262432575,0.7732234611054923,0.7719774055885334,0.7772065472400663,"{""C"": 12.451692501347646}"
25,COMPLETE,0.7713282490944045,0.7732234611054923,0.7712506175760879,0.7763151831656556,"{""C"": 0.5695564184705508}"
26,COMPLETE,0.769964464191179,0.7732234611054923,0.7698869438827938,0.7752030838521397,"{""C"": 0.16453907233556783}"
27,COMPLETE,0.773574331313471,0.773574331313471,0.7734963881645627,0.7794314890833913,"{""C"": 2.424115879202722}"
28,COMPLETE,0.7698767003868204,0.773574331313471,0.7697990687941823,0.7763159263819488,"{""C"": 0.09146658543443034}"
29,COMPLETE,0.7694364064153074,0.773574331313471,0.7693588193908729,0.7758702443447434,"{""C"": 0.048659019423513965}"
30,COMPLETE,0.7728649409377388,0.773574331313471,0.7727870868261424,0.7785411159640383,"{""C"": 1.8408389745834282}"
31,COMPLETE,0.773087866206897,0.773574331313471,0.773009989749264,0.7787645763295521,"{""C"": 4.847191417026604}"
32,COMPLETE,0.7717249462155217,0.773574331313471,0.7716472924007163,0.7765381480536405,"{""C"": 0.7082439171820025}"
33,COMPLETE,0.7715504396532705,0.773574331313471,0.7714727189242249,0.7772072904563596,"{""C"": 22.86145932700113}"
34,COMPLETE,0.7737263091757296,0.7737263091757296,0.7736482992116764,0.7800996405310527,"{""C"": 3.204888885341095}"
35,COMPLETE,0.7736194530339195,0.7737263091757296,0.7735415320576307,0.7792097628892286,"{""C"": 5.8360898586427945}"
36,COMPLETE,0.7734282663036767,0.7737263091757296,0.7733503898708176,0.7787643285907876,"{""C"": 7.2384890006914}"
37,COMPLETE,0.7727774355996255,0.7737263091757296,0.7726996258828157,0.7780971680981839,"{""C"": 7.516340561926431}"
38,COMPLETE,0.7721485794207248,0.7737263091757296,0.772070858716453,0.7772070427175952,"{""C"": 17.178317166633605}"
39,COMPLETE,0.7718053689231525,0.7737263091757296,0.7717276482188807,0.7772070427175952,"{""C"": 44.301431644392494}"
40,COMPLETE,0.7722753719092296,0.7737263091757296,0.7721975176242161,0.7785428501353893,"{""C"": 99.26866770500916}"
41,COMPLETE,0.7734550678193509,0.7737263091757296,0.7733771023739537,0.7796544539713762,"{""C"": 3.617289606421995}"
42,COMPLETE,0.7730052071397465,0.7737263091757296,0.7729273306573397,0.7787648240683165,"{""C"": 6.580423884990657}"
43,COMPLETE,0.7711465161863776,0.7737263091757296,0.7710689291371693,0.7758704920835078,"{""C"": 0.6763851581059533}"
44,COMPLETE,0.7730990339631552,0.7737263091757296,0.773021113036414,0.7792092674116997,"{""C"": 3.6242603299274534}"
45,COMPLETE,0.7719401854047516,0.7737263091757296,0.7718624424783127,0.7774292643892868,"{""C"": 20.609395257131286}"
46,COMPLETE,0.7726135274664864,0.7737263091757296,0.7725356733548899,0.7785411159640383,"{""C"": 1.415608433390867}"
47,COMPLETE,0.7715310252268476,0.7737263091757296,0.7714533490412318,0.7767618561579186,"{""C"": 12.164745064491994}"
48,COMPLETE,0.7737614239409958,0.7737614239409958,0.7736834362734315,0.7798766756430678,"{""C"": 2.9481004794646495}"
49,COMPLETE,0.7720428418070188,0.7737614239409958,0.7719650543866977,0.7778742032101988,"{""C"": 1.0065747899924264}"
