trial,state,value,best_value,f1,recall,params
28,COMPLETE,0.8001173220779333,0.8025178110438754,0.8000337700738506,0.8355200408273482,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_split"": 11, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
29,COMPLETE,0.7999044566397282,0.8025178110438754,0.7998207485602239,0.8370807950432428,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_split"": 12, ""min_samples_leaf"": 8, ""max_features"": null}"
30,COMPLETE,0.7907921341938488,0.8025178110438754,0.790708025595084,0.8410859876477452,"{""n_estimators"": 240, ""max_depth"": 10, ""min_samples_split"": 8, ""min_samples_leaf"": 6, ""max_features"": ""log2""}"
31,COMPLETE,0.8024685194965243,0.8025178110438754,0.8023847668735902,0.8375262293416839,"{""n_estimators"": 240, ""max_depth"": 14, ""min_samples_split"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
32,COMPLETE,0.8015337232091129,0.8025178110438754,0.801450282291092,0.8344091802076546,"{""n_estimators"": 240, ""max_depth"": 14, ""min_samples_split"": 12, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
33,COMPLETE,0.8021316749939037,0.8025178110438754,0.8020484120761852,0.8326291771852417,"{""n_estimators"": 280, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
34,COMPLETE,0.8000350053507749,0.8025178110438754,0.7999515421114914,0.8346323928344039,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_split"": 11, ""min_samples_leaf"": 6, ""max_features"": ""sqrt""}"
35,COMPLETE,0.8017637622580384,0.8025178110438754,0.801680700008719,0.8306224931933774,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 12, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
36,COMPLETE,0.8021026126762433,0.8025178110438754,0.802019416672765,0.8319600347825226,"{""n_estimators"": 280, ""max_depth"": 18, ""min_samples_split"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
37,COMPLETE,0.7998837953338074,0.8025178110438754,0.7998009332574098,0.8286207639768017,"{""n_estimators"": 200, ""max_depth"": 14, ""min_samples_split"": 11, ""min_samples_leaf"": 1, ""max_features"": null}"
38,COMPLETE,0.7921492326976773,0.8025178110438754,0.7920649461233842,0.8428657429313937,"{""n_estimators"": 160, ""max_depth"": 10, ""min_samples_split"": 6, ""min_samples_leaf"": 7, ""max_features"": ""log2""}"
39,COMPLETE,0.8032946883993427,0.8032946883993427,0.8032116257784152,0.8306262092748439,"{""n_estimators"": 240, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
40,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
41,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
42,COMPLETE,0.801001593992391,0.8034177614146201,0.8009189988792859,0.825951131051329,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 8, ""min_samples_leaf"": 4, ""max_features"": null}"
43,COMPLETE,0.7999630314866446,0.8034177614146201,0.799881015116067,0.8201637057755338,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": null}"
44,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
45,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
46,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
47,COMPLETE,0.801001593992391,0.8034177614146201,0.8009189988792859,0.825951131051329,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 7, ""min_samples_leaf"": 4, ""max_features"": null}"
48,COMPLETE,0.8034177614146201,0.8034177614146201,0.803334899214353,0.8286220026706239,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": null}"
49,COMPLETE,0.7999092028452749,0.8034177614146201,0.7998269415106071,0.8226133466781947,"{""n_estimators"": 320, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 3, ""max_features"": null}"
