trial,state,value,best_value,f1,recall,params
16,COMPLETE,0.8048297291971095,0.8166943510193615,0.8047444409654441,0.8528823166547339,"{""n_estimators"": 120, ""max_depth"": 6, ""learning_rate"": 0.03788612452747359, ""subsample"": 0.7935195211850015, ""colsample_bytree"": 0.699554484578323, ""min_child_weight"": 7.40761970468437, ""reg_alpha"": 0.00012992768403067328, ""reg_lambda"": 2.444134449842861}"
17,COMPLETE,0.8170787535970994,0.8170787535970994,0.8169942887252175,0.8446487188189797,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.070499839911098, ""subsample"": 0.6974101779960488, ""colsample_bytree"": 0.7805398835804679, ""min_child_weight"": 5.276461142650248, ""reg_alpha"": 1.2645427938537928, ""reg_lambda"": 2.925536691831142}"
18,COMPLETE,0.8145703391145745,0.8170787535970994,0.8144865419977583,0.837971168162596,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.07411205234545916, ""subsample"": 0.6825627099912571, ""colsample_bytree"": 0.8360707524883657, ""min_child_weight"": 5.29048061843039, ""reg_alpha"": 0.5553974737160439, ""reg_lambda"": 0.23479337302312592}"
19,COMPLETE,0.7909484143804519,0.8170787535970994,0.7908642391151857,0.8417526526628201,"{""n_estimators"": 280, ""max_depth"": 3, ""learning_rate"": 0.0293384175668884, ""subsample"": 0.7093781043582127, ""colsample_bytree"": 0.7952140981645295, ""min_child_weight"": 9.207521407868944, ""reg_alpha"": 0.902940601070848, ""reg_lambda"": 0.9128177578040488}"
20,COMPLETE,0.8158239265005496,0.8170787535970994,0.8157396845935556,0.8424190699391307,"{""n_estimators"": 280, ""max_depth"": 4, ""learning_rate"": 0.14216293482222103, ""subsample"": 0.720477267323009, ""colsample_bytree"": 0.7661590905392681, ""min_child_weight"": 6.329939509043005, ""reg_alpha"": 0.03779359165489, ""reg_lambda"": 0.08639807086899792}"
21,COMPLETE,0.8143913127080648,0.8170787535970994,0.8143076047028821,0.8370800518269494,"{""n_estimators"": 280, ""max_depth"": 4, ""learning_rate"": 0.1519296084136712, ""subsample"": 0.7314591898986856, ""colsample_bytree"": 0.7665808028174466, ""min_child_weight"": 6.193498412111078, ""reg_alpha"": 0.04734963771468241, ""reg_lambda"": 0.06551787733005471}"
22,COMPLETE,0.8153255571011712,0.8170787535970994,0.815240380277628,0.8517682354311026,"{""n_estimators"": 280, ""max_depth"": 3, ""learning_rate"": 0.1567727786325903, ""subsample"": 0.6501530327293232, ""colsample_bytree"": 0.7484662642319433, ""min_child_weight"": 4.732129710979802, ""reg_alpha"": 1.922903541842168, ""reg_lambda"": 0.11373931643729954}"
23,COMPLETE,0.8164263744901478,0.8170787535970994,0.8163414423829561,0.8493210719160859,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.07594174689179749, ""subsample"": 0.6989765655790308, ""colsample_bytree"": 0.8518617611092041, ""min_child_weight"": 7.011801709162768, ""reg_alpha"": 0.09295475158905134, ""reg_lambda"": 17.58586743775042}"
24,COMPLETE,0.817248448157943,0.817248448157943,0.8171634492851544,0.8499887278862186,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.07124912162668096, ""subsample"": 0.6901514470202872, ""colsample_bytree"": 0.8791237736537826, ""min_child_weight"": 7.353506131925647, ""reg_alpha"": 1.6715496792497175, ""reg_lambda"": 17.461821468384958}"
25,COMPLETE,0.8121866754455844,0.817248448157943,0.8121015430168279,0.8513242875652482,"{""n_estimators"": 240, ""max_depth"": 5, ""learning_rate"": 0.048834631722103915, ""subsample"": 0.6815502441158838, ""colsample_bytree"": 0.8882343030503068, ""min_child_weight"": 9.71810825724602, ""reg_alpha"": 1.9453120105275306, ""reg_lambda"": 6.550478119036955}"
26,COMPLETE,0.8190114069765051,0.8190114069765051,0.8189274986497574,0.8390832674761117,"{""n_estimators"": 320, ""max_depth"": 6, ""learning_rate"": 0.07801039942024465, ""subsample"": 0.7951271595955816, ""colsample_bytree"": 0.8893115860237438, ""min_child_weight"": 3.7089580454204785, ""reg_alpha"": 2.6096179525673024, ""reg_lambda"": 2.5689459038965334}"
27,COMPLETE,0.8118773165480329,0.8190114069765051,0.811792117428001,0.8519912003190875,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.03097893171728278, ""subsample"": 0.7922462531638611, ""colsample_bytree"": 0.997960291356221, ""min_child_weight"": 3.5004512784028985, ""reg_alpha"": 0.0032829850141594384, ""reg_lambda"": 3.125877267370488}"
28,COMPLETE,0.8179150617705276,0.8190114069765051,0.8178306193190039,0.8444245152371728,"{""n_estimators"": 320, ""max_depth"": 5, ""learning_rate"": 0.07474672326369607, ""subsample"": 0.7938100801092712, ""colsample_bytree"": 0.9528661086605248, ""min_child_weight"": 5.567201311731441, ""reg_alpha"": 0.21153157000301426, ""reg_lambda"": 1.5011245662199768}"
29,COMPLETE,0.8186217460599045,0.8190114069765051,0.8185372590649509,0.8448699495356136,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.05557828849469104, ""subsample"": 0.7983997891000609, ""colsample_bytree"": 0.9493784350433478, ""min_child_weight"": 1.0582199751842403, ""reg_alpha"": 0.2575198311021301, ""reg_lambda"": 6.1855858711212965}"
30,COMPLETE,0.8187739825441175,0.8190114069765051,0.8186893621170654,0.8462042705208213,"{""n_estimators"": 280, ""max_depth"": 6, ""learning_rate"": 0.04957146233380665, ""subsample"": 0.7959036624670014, ""colsample_bytree"": 0.9562613357432641, ""min_child_weight"": 1.104697027577916, ""reg_alpha"": 0.010735542998388956, ""reg_lambda"": 1.4087489403226203}"
