mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_iter,param_classifier__max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16.593039512634277,0.8823950871442744,0.10098476409912109,0.00336828831587052,0.05,100,15,"{'classifier__learning_rate': 0.05, 'classifier__max_iter': 100, 'classifier__max_leaf_nodes': 15}",0.5830647084907165,0.5803140843588939,0.5820855066258929,0.5909481579708042,0.577693615722007,0.5828212146336629,0.0044547892509007566,2,0.9650512094993442,0.9658066308751685,0.9663562466743111,0.960336352492086,0.959773502009209,0.9634647883100238,0.002820432430808944
26.564874792098998,1.6464791564254202,0.11248984336853027,0.004689702392767414,0.05,100,31,"{'classifier__learning_rate': 0.05, 'classifier__max_iter': 100, 'classifier__max_leaf_nodes': 31}",0.5665130237279299,0.5521873885175925,0.5925238940676433,0.5911417811348257,0.5890542908599812,0.5782840756615946,0.016147354564820287,5,0.9879551831816118,0.9901971714314263,0.9882648782878469,0.9900362024567979,0.9877492265485227,0.9888405323812413,0.0010560554628541296
28.54546766281128,2.86394208496264,0.17846941947937012,0.02994444026449428,0.05,200,15,"{'classifier__learning_rate': 0.05, 'classifier__max_iter': 200, 'classifier__max_leaf_nodes': 15}",0.5650906077864584,0.5666280149156263,0.6036653553263183,0.5984068711852946,0.5721355862341305,0.5811852870895656,0.016460779977171183,3,0.9879551831816118,0.9901971714314263,0.9882625664285343,0.9900659849566994,0.9877981114446011,0.9888558034885746,0.001053144505802201
47.518968200683595,5.25427755428793,0.20735859870910645,0.029848533038348765,0.05,200,31,"{'classifier__learning_rate': 0.05, 'classifier__max_iter': 200, 'classifier__max_leaf_nodes': 31}",0.5709749816942022,0.555121594846384,0.5842088791661999,0.6095190164719954,0.5577709680001892,0.5755190880357942,0.01991587306251399,7,0.9878516707596505,0.9901920252240526,0.9882709773798943,0.9900508706317902,0.9877981114446011,0.9888327310879979,0.0010658357189915295
13.567216157913208,1.7584782255810538,0.10120129585266113,0.018016457761102198,0.1,100,15,"{'classifier__learning_rate': 0.1, 'classifier__max_iter': 100, 'classifier__max_leaf_nodes': 15}",0.5801416288133938,0.5473199479338919,0.6100159928042889,0.6052299184205937,0.5550905599382757,0.5795596095820887,0.025396948457989777,4,0.9879465061345603,0.9901971714314263,0.9882211934586985,0.9900456493334013,0.9877492265485227,0.9888319493813219,0.001064539345697363
25.047391653060913,2.61582403781323,0.11763935089111328,0.00971135249445957,0.1,100,31,"{'classifier__learning_rate': 0.1, 'classifier__max_iter': 100, 'classifier__max_leaf_nodes': 31}",0.5613046095944678,0.5780340286504146,0.6088098916655552,0.6311133529520884,0.5585466240068546,0.5875617013738761,0.02817913439661804,1,0.9878907411293163,0.9901971714314263,0.9882623755539985,0.9900508706317902,0.9878461684757545,0.9888494654444571,0.0010516765197333435
22.893684339523315,3.1612208043395142,0.15152273178100586,0.026469958397748693,0.1,200,15,"{'classifier__learning_rate': 0.1, 'classifier__max_iter': 200, 'classifier__max_leaf_nodes': 15}",0.5626914196153413,0.5451159306622493,0.6052345346472812,0.6213953793826225,0.556303003270889,0.5781480535156767,0.029702671754119288,6,0.9879081701307981,0.990208149282848,0.9882709773798943,0.9900806461513232,0.9878461684757545,0.9888628222841236,0.0010571873812716655
30.717159509658813,0.8407581188038068,0.11883339881896973,0.018601815147203788,0.1,200,31,"{'classifier__learning_rate': 0.1, 'classifier__max_iter': 200, 'classifier__max_leaf_nodes': 31}",0.5632808216434791,0.5747856273935571,0.5915649808417243,0.5942714864256786,0.5496836989631861,0.574717323053525,0.01687417816199881,8,0.9878881261811724,0.9901757028922266,0.9882302004115981,0.9900006734840213,0.9877345776850721,0.9888058561308182,0.001060689769265651
